timestamp,voltage0,voltage1,resistance0,resistance1
2022-07-20 15:55:50.644317,3284.0,2864.0,220,50
2022-07-20 15:55:54.645250,3284.0,2864.0,220,50
2022-07-20 15:55:58.646123,3285.0,2864.0,220,50
2022-07-20 15:56:02.646003,3285.0,2864.0,220,50
2022-07-20 15:56:06.646930,3285.75,2864.0,220,50
2022-07-20 15:56:10.647835,3286.0,2864.0,220,50
2022-07-20 15:56:14.648737,3286.75,2864.0,220,50
2022-07-20 15:56:18.649643,3287.0,2863.125,220,50
2022-07-20 15:56:22.650553,3287.75,2863.0,220,50
2022-07-20 15:56:26.651457,3288.0,2863.0,220,50
2022-07-20 15:56:30.652363,3288.125,2863.0,220,50
2022-07-20 15:56:34.653358,3289.0,2863.0,220,50
2022-07-20 15:56:38.654221,3289.0,2863.0,220,50
2022-07-20 15:56:42.655085,3290.0,2863.0,220,50
2022-07-20 15:56:46.655990,3290.0,2863.0,220,50
2022-07-20 15:56:50.656902,3290.0,2862.625,220,50
2022-07-20 15:56:54.656484,3291.0,2862.0,220,50
2022-07-20 15:56:58.657353,3291.0,2862.0,220,50
2022-07-20 15:57:02.658250,3291.0,2862.0,220,50
2022-07-20 15:57:06.659181,3291.25,2862.0,220,50
2022-07-20 15:57:10.660094,3292.0,2861.0,220,50
2022-07-20 15:57:14.661015,3292.0,2861.0,220,50
2022-07-20 15:57:18.661930,3292.0,2861.0,220,50
2022-07-20 15:57:22.662872,3292.0,2861.0,220,50
2022-07-20 15:57:26.663790,3292.0,2861.0,220,50
2022-07-20 15:57:30.664709,3292.875,2860.125,220,50
2022-07-20 15:57:34.665643,3293.0,2860.0,220,50
2022-07-20 15:57:38.666591,3293.0,2860.0,220,50
2022-07-20 15:57:42.667484,3293.0,2860.0,220,50
2022-07-20 15:57:46.668458,3293.0,2860.0,220,50
2022-07-20 15:57:50.670232,3293.0,2859.75,220,50
2022-07-20 15:57:54.670278,3293.0,2859.0,220,50
2022-07-20 15:57:58.671204,3293.875,2859.0,220,50
2022-07-20 15:58:02.672189,3294.0,2859.0,220,50
2022-07-20 15:58:06.673073,3294.0,2859.0,220,50
2022-07-20 15:58:10.673997,3294.0,2859.0,220,50
