timestamp,voltage,resistance
"07/25/2022, 11:00:23",3601.0,0.0,0.0,340.0,220,0,0,50
"07/25/2022, 11:01:40",3602.0,0.0,0.0,340.0,220,0,0,50
"07/25/2022, 11:02:18",3602.0,0.0,0.0,339.0,220,0,0,50
"07/25/2022, 11:02:21",3602.0,0.0,0.0,339.0,220,0,0,50
"07/25/2022, 11:02:24",3602.0,0.0,0.0,339.0,220,0,0,50
"07/25/2022, 11:02:42",3602.0,0.0,0.0,338.0,220,0,0,50
"07/25/2022, 11:02:45",3602.0,0.0,0.0,338.0,220,0,0,50
"07/25/2022, 11:02:48",3602.0,0.0,0.0,338.0,220,0,0,50
"07/25/2022, 11:02:51",3602.0,0.0,0.0,338.0,220,0,0,50
"07/25/2022, 11:02:54",3602.0,0.0,0.0,338.0,220,0,0,50
"07/25/2022, 13:26:38",0.0,541.75,541.5,541.375,0,2200,220,220
"07/25/2022, 13:26:42",0.0,541.875,541.375,541.125,0,2200,220,220
"07/25/2022, 13:26:46",0.0,0.0,541.25,541.5,0,2200,220,220
"07/25/2022, 13:26:50",0.0,0.0,541.125,541.25,0,2200,220,220
"07/25/2022, 13:26:54",0.0,0.0,541.125,541.0,0,2200,220,220
"07/25/2022, 13:26:58",0.0,0.0,0.0,541.0,0,2200,220,220
"07/25/2022, 13:27:02",0.0,0.0,0.0,67.5,0,2200,220,220
"07/25/2022, 13:27:06",0.0,0.0,0.0,0.0,0,2200,220,220
"07/25/2022, 13:27:10",0.0,0.0,0.0,0.0,0,2200,220,220
"07/25/2022, 13:27:14",0.0,0.0,0.0,0.0,0,2200,220,220
"07/25/2022, 13:27:18",0.0,0.0,0.0,0.0,0,2200,220,220
"07/25/2022, 13:27:22",0.0,0.0,0.0,2756.75,0,2200,220,220
"07/25/2022, 13:27:26",0.0,0.0,0.0,2704.875,0,2200,220,220
"07/25/2022, 13:27:30",0.0,0.0,0.0,2616.0,0,2200,220,220
"07/25/2022, 13:27:34",0.0,0.0,0.0,2593.25,0,2200,220,220
"07/25/2022, 13:27:38",0.0,0.0,0.0,2538.25,0,2200,220,220
"07/25/2022, 13:27:42",0.0,0.0,2999.125,2475.125,0,2200,220,220
"07/25/2022, 13:27:46",0.0,0.0,2962.25,2426.875,0,2200,220,220
"07/25/2022, 13:27:50",0.0,0.0,2924.625,2364.125,0,2200,220,220
"07/25/2022, 13:27:54",0.0,0.0,2894.125,2299.5,0,2200,220,220
"07/25/2022, 13:27:58",0.0,0.0,2873.25,2217.375,0,2200,220,220
"07/25/2022, 13:28:02",0.0,3152.875,2860.625,2129.625,0,2200,220,220
"07/25/2022, 13:28:06",0.0,3596.0,2854.125,2040.0,0,2200,220,220
"07/25/2022, 13:28:10",0.0,3590.625,2850.0,1954.0,0,2200,220,220
"07/25/2022, 13:28:14",0.0,3585.375,2847.625,1876.0,0,2200,220,220
"07/25/2022, 13:28:18",0.0,3580.125,2846.0,1809.0,0,2200,220,220
"07/25/2022, 13:28:22",0.0,3575.125,2845.0,1753.0,0,2200,220,220
"07/25/2022, 13:28:26",0.0,3570.125,2844.0,1706.0,0,2200,220,220
"07/25/2022, 13:28:30",0.0,3565.25,2843.0,1665.125,0,2200,220,220
"07/25/2022, 13:28:34",0.0,3560.5,2842.625,1629.5,0,2200,220,220
"07/25/2022, 13:28:38",0.0,3555.75,2842.0,1597.5,0,2200,220,220
"07/25/2022, 13:28:42",0.0,3551.375,2841.0,1569.875,0,2200,220,220
"07/25/2022, 13:28:46",0.0,3547.125,2841.0,1545.25,0,2200,220,220
"07/25/2022, 13:28:50",0.0,3542.75,2840.0,1523.625,0,2200,220,220
"07/25/2022, 13:28:54",0.0,3538.875,2840.0,1504.375,0,2200,220,220
"07/25/2022, 13:28:58",0.0,3535.0,2839.25,1487.375,0,2200,220,220
"07/25/2022, 13:29:02",0.0,3531.25,2839.0,1472.0,0,2200,220,220
"07/25/2022, 13:29:06",0.0,3527.75,2838.125,1458.25,0,2200,220,220
"07/25/2022, 13:29:10",0.0,3524.25,2838.0,1445.625,0,2200,220,220
"07/25/2022, 13:29:14",0.0,3521.0,2838.0,1434.25,0,2200,220,220
"07/25/2022, 13:29:18",0.0,3518.0,2837.0,1423.875,0,2200,220,220
"07/25/2022, 13:29:22",0.0,3515.0,2837.0,1414.375,0,2200,220,220
"07/25/2022, 13:29:26",0.0,3512.375,2837.0,1405.5,0,2200,220,220
"07/25/2022, 13:29:30",0.0,3510.0,2836.625,1397.5,0,2200,220,220
"07/25/2022, 13:29:34",0.0,3507.5,2836.0,1390.0,0,2200,220,220
"07/25/2022, 13:29:38",0.0,3505.25,2836.0,1383.0,0,2200,220,220
"07/25/2022, 13:29:42",0.0,3503.0,2835.0,1376.375,0,2200,220,220
"07/25/2022, 13:29:46",0.0,3501.125,2835.0,1370.125,0,2200,220,220
"07/25/2022, 13:29:50",0.0,3499.625,2835.0,1364.125,0,2200,220,220
"07/25/2022, 13:29:54",0.0,3498.0,2834.0,1358.625,0,2200,220,220
"07/25/2022, 13:29:58",0.0,3496.375,2834.0,1353.375,0,2200,220,220
"07/25/2022, 13:30:02",0.0,3495.0,2833.0,1348.375,0,2200,220,220
"07/25/2022, 13:30:06",0.0,3494.0,2833.0,1343.625,0,2200,220,220
"07/25/2022, 13:30:10",0.0,3492.875,2832.5,1339.0,0,2200,220,220
"07/25/2022, 13:30:14",0.0,3491.5,2832.0,1334.5,0,2200,220,220
"07/25/2022, 13:30:18",0.0,3490.5,2831.25,1330.375,0,2200,220,220
"07/25/2022, 13:30:22",0.0,3489.75,2831.0,1326.375,0,2200,220,220
"07/25/2022, 13:30:26",0.0,3489.0,2830.375,1322.625,0,2200,220,220
"07/25/2022, 13:30:30",0.0,3488.0,2830.0,1318.75,0,2200,220,220
"07/25/2022, 13:30:34",0.0,3487.0,2830.0,1315.0,0,2200,220,220
"07/25/2022, 13:30:38",0.0,3486.625,2830.0,1311.5,0,2200,220,220
"07/25/2022, 13:30:42",0.0,3486.0,2829.0,1308.375,0,2200,220,220
"07/25/2022, 13:30:46",0.0,3485.0,2829.0,1305.125,0,2200,220,220
"07/25/2022, 13:30:50",0.0,3485.0,2829.0,1302.0,0,2200,220,220
"07/25/2022, 13:30:54",0.0,3484.0,2828.0,1299.0,0,2200,220,220
"07/25/2022, 13:30:58",0.0,3484.0,2828.0,1296.0,0,2200,220,220
"07/25/2022, 13:31:02",0.0,3483.0,2828.0,1293.0,0,2200,220,220
"07/25/2022, 13:31:06",0.0,3483.0,2827.125,1290.25,0,2200,220,220
"07/25/2022, 13:31:10",0.0,3483.0,2827.0,1287.75,0,2200,220,220
"07/25/2022, 13:31:14",0.0,3482.0,2827.0,1285.0,0,2200,220,220
"07/25/2022, 13:31:18",0.0,3482.0,2826.0,1282.875,0,2200,220,220
"07/25/2022, 13:31:22",0.0,3482.0,2826.0,1280.0,0,2200,220,220
"07/25/2022, 13:31:26",0.0,3481.0,2826.0,1277.875,0,2200,220,220
"07/25/2022, 13:31:30",0.0,3481.0,2825.875,1275.375,0,2200,220,220
"07/25/2022, 13:31:34",0.0,3481.0,2825.0,1273.0,0,2200,220,220
"07/25/2022, 13:31:38",0.0,3481.0,2825.0,1271.0,0,2200,220,220
"07/25/2022, 13:31:42",0.0,3480.0,2824.25,1268.875,0,2200,220,220
"07/25/2022, 13:31:46",0.0,3480.0,2824.0,1266.5,0,2200,220,220
"07/25/2022, 13:31:50",0.0,3480.0,2824.0,1264.25,0,2200,220,220
"07/25/2022, 13:31:54",0.0,3480.0,2824.0,1262.125,0,2200,220,220
"07/25/2022, 13:31:58",0.0,3480.0,2823.875,1260.125,0,2200,220,220
"07/25/2022, 13:32:02",0.0,3480.0,2823.0,1258.125,0,2200,220,220
"07/25/2022, 13:32:06",0.0,3479.375,2823.0,1256.375,0,2200,220,220
"07/25/2022, 13:32:10",0.0,3479.0,2823.0,1254.875,0,2200,220,220
"07/25/2022, 13:32:14",0.0,3479.0,2823.0,1253.0,0,2200,220,220
"07/25/2022, 13:32:18",0.0,3479.0,2822.25,1251.0,0,2200,220,220
"07/25/2022, 13:32:22",0.0,3479.0,2822.0,1249.25,0,2200,220,220
"07/25/2022, 13:32:26",0.0,3479.0,2822.0,1248.0,0,2200,220,220
"07/25/2022, 13:32:30",0.0,3479.0,2822.0,1246.0,0,2200,220,220
"07/25/2022, 13:32:34",0.0,3479.0,2822.0,1244.5,0,2200,220,220
"07/25/2022, 13:32:38",0.0,3479.0,2821.125,1243.0,0,2200,220,220
"07/25/2022, 13:32:42",0.0,3478.75,2821.0,1241.75,0,2200,220,220
"07/25/2022, 13:32:46",0.0,3478.125,2821.0,1240.0,0,2200,220,220
"07/25/2022, 13:32:50",0.0,3478.125,2821.0,1239.0,0,2200,220,220
"07/25/2022, 13:32:54",0.0,3478.0,2821.0,1237.0,0,2200,220,220
"07/25/2022, 13:32:58",0.0,3478.0,2821.0,1236.0,0,2200,220,220
"07/25/2022, 13:33:02",0.0,3478.0,2820.5,1234.125,0,2200,220,220
"07/25/2022, 13:33:06",0.0,3478.0,2821.0,1233.0,0,2200,220,220
"07/25/2022, 13:33:10",0.0,3478.0,2820.625,1232.0,0,2200,220,220
"07/25/2022, 13:33:14",0.0,3478.0,2820.0,1230.5,0,2200,220,220
"07/25/2022, 13:33:18",0.0,3478.0,2820.0,1229.0,0,2200,220,220
"07/25/2022, 13:33:22",0.0,3478.0,2820.0,1228.125,0,2200,220,220
"07/25/2022, 13:33:26",0.0,3478.0,2820.0,1227.0,0,2200,220,220
"07/25/2022, 13:33:30",0.0,3478.0,2819.0,1226.0,0,2200,220,220
"07/25/2022, 13:33:34",0.0,3478.0,2819.0,1225.0,0,2200,220,220
"07/25/2022, 13:33:38",0.0,3478.0,2819.0,1224.0,0,2200,220,220
"07/25/2022, 13:33:42",0.0,3478.0,2819.0,1223.0,0,2200,220,220
"07/25/2022, 13:33:46",0.0,3478.0,2819.0,1222.0,0,2200,220,220
"07/25/2022, 13:33:50",0.0,3477.875,2819.0,1221.0,0,2200,220,220
"07/25/2022, 13:33:54",0.0,3477.75,2819.0,1220.0,0,2200,220,220
"07/25/2022, 13:33:58",0.0,3477.25,2818.125,1218.875,0,2200,220,220
"07/25/2022, 13:34:02",0.0,3477.0,2818.0,1217.875,0,2200,220,220
"07/25/2022, 13:34:06",0.0,3477.0,2818.0,1217.0,0,2200,220,220
"07/25/2022, 13:34:10",0.0,3477.0,2818.0,1216.0,0,2200,220,220
"07/25/2022, 13:34:14",0.0,3477.0,2818.0,1215.0,0,2200,220,220
"07/25/2022, 13:34:18",0.0,3477.0,2817.875,1214.0,0,2200,220,220
"07/25/2022, 13:34:22",0.0,3477.0,2817.75,1213.0,0,2200,220,220
"07/25/2022, 13:34:26",0.0,3477.0,2817.0,1212.0,0,2200,220,220
"07/25/2022, 13:34:30",0.0,3477.0,2817.0,1211.0,0,2200,220,220
